[array([106., 304.]), [np.float64(53.272113067133965), np.float64(11.177898682878624), 54]]
[array([106., 305.]), [np.float64(53.272105271001735), np.float64(11.177899095760205), 54]]
[array([104., 308.]), [np.float64(53.27208236395518), np.float64(11.177926276255096), 54]]
[array([104., 309.]), [np.float64(53.27207456838281), np.float64(11.177926688900854), 54]]
[array([104., 310.]), [np.float64(53.27206677293423), np.float64(11.177927101540059), 54]]
[array([105., 312.]), [np.float64(53.272050941976445), np.float64(11.177914956330236), 54]]
[array([109., 312.]), [np.float64(53.27204998022739), np.float64(11.17786307331631), 54]]
[array([110., 312.]), [np.float64(53.27204973978485), np.float64(11.177850102277914), 54]]
[array([112., 313.]), [np.float64(53.2720414635575), np.float64(11.177824573317142), 54]]
[array([111., 315.]), [np.float64(53.272026113800784), np.float64(11.177838371165244), 54]]
[array([113., 318.]), [np.float64(53.27200224809171), np.float64(11.17781366975684), 54]]
[array([115., 319.]), [np.float64(53.27199397210934), np.float64(11.1777881416449), 54]]
[array([115., 323.]), [np.float64(53.27196279458602), np.float64(11.177789796510957), 54]]
[array([115., 324.]), [np.float64(53.27195500051459), np.float64(11.177790210211048), 54]]
[array([115., 325.]), [np.float64(53.27194720656692), np.float64(11.177790623904572), 54]]
[array([115., 326.]), [np.float64(53.271939412743), np.float64(11.177791037591527), 54]]
[array([115., 327.]), [np.float64(53.27193161904284), np.float64(11.177791451271913), 54]]
[array([115., 328.]), [np.float64(53.27192382546642), np.float64(11.177791864945732), 54]]
[array([115., 329.]), [np.float64(53.271916032013735), np.float64(11.177792278612978), 54]]
[array([114., 329.]), [np.float64(53.27191627301645), np.float64(11.177805248439695), 54]]
[array([113., 329.]), [np.float64(53.27191651401704), np.float64(11.177818218152465), 54]]
[array([112., 329.]), [np.float64(53.27191675501552), np.float64(11.177831187751293), 54]]
[array([108., 326.]), [np.float64(53.27194109903877), np.float64(11.177881826186127), 54]]
[array([107., 324.]), [np.float64(53.2719569271841), np.float64(11.177893969825623), 54]]
[array([107., 323.]), [np.float64(53.27196472099692), np.float64(11.177893556963813), 54]]
[array([107., 322.]), [np.float64(53.2719725149335), np.float64(11.17789314409545), 54]]
[array([106., 319.]), [np.float64(53.27199613814828), np.float64(11.17790487541398), 54]]
[array([103., 316.]), [np.float64(53.27202024340135), np.float64(11.177942547173153), 54]]
[array([100., 317.]), [np.float64(53.27201317061346), np.float64(11.177981868470061), 54]]
[array([ 99., 317.]), [np.float64(53.27201341119653), np.float64(11.177994837844953), 54]]
[array([ 98., 317.]), [np.float64(53.272013651777506), np.float64(11.178007807105901), 54]]
[array([ 94., 318.]), [np.float64(53.27200681994513), np.float64(11.178060094549341), 54]]
[array([ 93., 318.]), [np.float64(53.27200706054786), np.float64(11.178073063135828), 54]]
[array([ 92., 318.]), [np.float64(53.27200730114847), np.float64(11.178086031608384), 54]]
[array([ 91., 318.]), [np.float64(53.27200754174696), np.float64(11.178098999967009), 54]]
[array([ 90., 318.]), [np.float64(53.27200778234335), np.float64(11.178111968211708), 54]]
[array([ 89., 318.]), [np.float64(53.27200802293762), np.float64(11.178124936342472), 54]]
[array([ 88., 318.]), [np.float64(53.27200826352978), np.float64(11.178137904359312), 54]]
[array([ 84., 317.]), [np.float64(53.2720170196891), np.float64(11.178189364795934), 54]]
[array([ 83., 316.]), [np.float64(53.272025054141615), np.float64(11.178201921954633), 54]]
[array([ 79., 315.]), [np.float64(53.27203381008592), np.float64(11.178253381461504), 54]]
[array([ 78., 315.]), [np.float64(53.272034050559974), np.float64(11.178266348653372), 54]]
[array([ 77., 315.]), [np.float64(53.272034291031915), np.float64(11.178279315731327), 54]]
[array([ 76., 315.]), [np.float64(53.27203453150173), np.float64(11.178292282695367), 54]]
[array([ 75., 314.]), [np.float64(53.272042565861575), np.float64(11.17830483997712), 54]]
[array([ 74., 313.]), [np.float64(53.272050600278405), np.float64(11.178317397347932), 54]]
[array([ 73., 312.]), [np.float64(53.2720586347522), np.float64(11.178329954807799), 54]]
[array([ 72., 311.]), [np.float64(53.272066669283), np.float64(11.178342512356723), 53]]
[array([ 72., 310.]), [np.float64(53.27207446357313), np.float64(11.178342103076558), 53]]
[array([ 72., 309.]), [np.float64(53.27208225798701), np.float64(11.178341693789891), 53]]
[array([ 72., 308.]), [np.float64(53.27209005252465), np.float64(11.178341284496728), 53]]
[array([ 73., 307.]), [np.float64(53.27209760698331), np.float64(11.178327907850779), 54]]
[array([ 74., 306.]), [np.float64(53.27210516162828), np.float64(11.178314530874923), 54]]
[array([ 75., 305.]), [np.float64(53.27211271645957), np.float64(11.178301153569139), 54]]
[array([ 77., 304.]), [np.float64(53.272120031363016), np.float64(11.17827480781718), 54]]
[array([ 78., 300.]), [np.float64(53.272150973391334), np.float64(11.178260199731234), 54]]
[array([ 77., 297.]), [np.float64(53.272174601189455), np.float64(11.178271938734575), 54]]
[array([ 76., 296.]), [np.float64(53.27218263722956), np.float64(11.178284497793934), 54]]
[array([ 73., 295.]), [np.float64(53.27219115296234), np.float64(11.178322994490857), 54]]
[array([ 70., 296.]), [np.float64(53.27218407631803), np.float64(11.178362309127131), 53]]
[array([ 69., 296.]), [np.float64(53.27218431615872), np.float64(11.178375277283871), 53]]
[array([ 68., 296.]), [np.float64(53.27218455599731), np.float64(11.178388245326673), 53]]
[array([ 67., 296.]), [np.float64(53.27218479583381), np.float64(11.178401213255542), 53]]
[array([ 66., 296.]), [np.float64(53.27218503566819), np.float64(11.178414181070474), 53]]
[array([ 62., 298.]), [np.float64(53.27217040370941), np.float64(11.17846686783172), 53]]
[array([ 61., 298.]), [np.float64(53.272170643597924), np.float64(11.178479834867527), 53]]
[array([ 57., 299.]), [np.float64(53.27216380784069), np.float64(11.17853210965858), 53]]
[array([ 56., 299.]), [np.float64(53.27216404775101), np.float64(11.178545076020068), 53]]
[array([ 55., 299.]), [np.float64(53.27216428765924), np.float64(11.178558042267648), 53]]
[array([ 54., 299.]), [np.float64(53.27216452756535), np.float64(11.178571008401313), 53]]
[array([ 52., 298.]), [np.float64(53.272172802499824), np.float64(11.178596533063526), 53]]
[array([ 50., 294.]), [np.float64(53.2722044637259), np.float64(11.178620836462482), 53]]
[array([ 50., 293.]), [np.float64(53.27221225940865), np.float64(11.178620429376204), 53]]
[array([ 50., 290.]), [np.float64(53.27223564719959), np.float64(11.178619208078596), 53]]
[array([ 49., 288.]), [np.float64(53.27225147921897), np.float64(11.178631360563969), 53]]
[array([ 48., 287.]), [np.float64(53.27225951511746), np.float64(11.178643920250552), 53]]
[array([ 48., 286.]), [np.float64(53.27226731160203), np.float64(11.178643513328495), 53]]
[array([ 48., 285.]), [np.float64(53.272275108210394), np.float64(11.17864310639998), 53]]
[array([ 48., 284.]), [np.float64(53.27228290494256), np.float64(11.178642699465), 53]]
[array([ 49., 282.]), [np.float64(53.27229825943468), np.float64(11.178628918345066), 53]]
[array([ 45., 279.]), [np.float64(53.272322608187565), np.float64(11.17867956664405), 53]]
[array([ 43., 280.]), [np.float64(53.27231528947232), np.float64(11.178705907151887), 53]]
[array([ 42., 280.]), [np.float64(53.27231552873862), np.float64(11.178718873908382), 53]]
[array([ 41., 280.]), [np.float64(53.27231576800282), np.float64(11.178731840550954), 53]]
[array([ 40., 280.]), [np.float64(53.27231600726492), np.float64(11.1787448070796), 53]]
[array([ 39., 280.]), [np.float64(53.27231624652491), np.float64(11.178757773494322), 53]]
[array([ 38., 280.]), [np.float64(53.27231648578281), np.float64(11.178770739795127), 53]]
[array([ 37., 280.]), [np.float64(53.2723167250386), np.float64(11.17878370598201), 53]]
[array([ 36., 280.]), [np.float64(53.27231696429229), np.float64(11.178796672054975), 53]]
[array([ 32., 279.]), [np.float64(53.272325718119575), np.float64(11.17884812991608), 53]]
[array([ 31., 279.]), [np.float64(53.272325957330416), np.float64(11.178861095524194), 53]]
[array([ 30., 279.]), [np.float64(53.27232619653914), np.float64(11.178874061018396), 53]]
[array([ 29., 279.]), [np.float64(53.272326435745754), np.float64(11.178887026398687), 53]]
[array([ 28., 279.]), [np.float64(53.27232667495029), np.float64(11.178899991665075), 53]]
[array([ 27., 279.]), [np.float64(53.27232691415271), np.float64(11.178912956817552), 53]]
[array([ 25., 278.]), [np.float64(53.27233518928215), np.float64(11.178938482215731), 53]]
[array([ 24., 277.]), [np.float64(53.27234322526827), np.float64(11.178951042664416), 53]]
[array([ 22., 274.]), [np.float64(53.272367094540535), np.float64(11.178975759552403), 53]]
[array([ 19., 272.]), [np.float64(53.27238340605379), np.float64(11.179013846244125), 53]]
[array([ 18., 271.]), [np.float64(53.27239144238188), np.float64(11.17902640722733), 53]]
[array([ 14., 268.]), [np.float64(53.27241579052739), np.float64(11.17907705553495), 53]]
[array([ 13., 267.]), [np.float64(53.272423827049025), np.float64(11.179089616865314), 53]]
[array([ 12., 263.]), [np.float64(53.272455257758466), np.float64(11.179100968403667), 53]]
[array([ 11., 261.]), [np.float64(53.27247109305121), np.float64(11.179113126998915), 53]]
[array([ 11., 260.]), [np.float64(53.27247889155775), np.float64(11.179112723784304), 53]]
[[0, 0], [0, 0, 0]]
[array([ 49., 239.]), [np.float64(53.272633648119445), np.float64(11.178611408964812), 52]]
[array([ 52., 241.]), [np.float64(53.27261732950477), np.float64(11.1785733083565), 52]]
[array([ 52., 242.]), [np.float64(53.27260952731682), np.float64(11.178573715988717), 52]]
[array([ 51., 243.]), [np.float64(53.27260196334015), np.float64(11.178587095273269), 52]]
[array([ 50., 243.]), [np.float64(53.27260220142539), np.float64(11.178600066818069), 52]]
[array([ 49., 242.]), [np.float64(53.272610241475384), np.float64(11.178612630937558), 52]]
[array([ 49., 241.]), [np.float64(53.27261804356614), np.float64(11.178612223619778), 52]]
[array([ 49., 240.]), [np.float64(53.27262584578082), np.float64(11.17861181629553), 52]]
[array([ 49., 239.]), [np.float64(53.272633648119445), np.float64(11.178611408964812), 52]]
[[0, 0], [0, 0, 0]]
[array([ 67., 200.]), [np.float64(53.272933775301105), np.float64(11.178361933657676), 52]]
[array([ 68., 200.]), [np.float64(53.272933538574414), np.float64(11.178348955664788), 52]]
[array([ 68., 201.]), [np.float64(53.27292573078368), np.float64(11.178349365241015), 52]]
[array([ 67., 200.]), [np.float64(53.272933775301105), np.float64(11.178361933657676), 52]]
[[0, 0], [0, 0, 0]]
[array([ 68., 236.]), [np.float64(53.27265253625036), np.float64(11.178363696309816), 52]]
[array([ 69., 236.]), [np.float64(53.272652298354274), np.float64(11.17835072197872), 52]]
[array([ 71., 237.]), [np.float64(53.27264401913247), np.float64(11.17832518263098), 55]]
[array([ 71., 238.]), [np.float64(53.27263621583311), np.float64(11.178325592281068), 55]]
[array([ 68., 239.]), [np.float64(53.272629126643935), np.float64(11.178364924316382), 52]]
[array([ 68., 238.]), [np.float64(53.27263692972211), np.float64(11.178364514987363), 52]]
[array([ 68., 237.]), [np.float64(53.272644732924256), np.float64(11.17836410565184), 52]]
[array([ 68., 236.]), [np.float64(53.27265253625036), np.float64(11.178363696309816), 52]]
[[0, 0], [0, 0, 0]]
[array([ 72., 247.]), [np.float64(53.272565753458075), np.float64(11.17831630531915), 55]]
[array([ 73., 247.]), [np.float64(53.27256551519718), np.float64(11.178303331685248), 55]]
[array([ 73., 248.]), [np.float64(53.27255771307253), np.float64(11.178303741479949), 55]]
[array([ 72., 248.]), [np.float64(53.272557951365826), np.float64(11.178316715009007), 55]]
[array([ 72., 247.]), [np.float64(53.272565753458075), np.float64(11.17831630531915), 55]]
[[0, 0], [0, 0, 0]]
[array([ 73., 240.]), [np.float64(53.272620133540194), np.float64(11.178300462940056), 55]]
[array([ 76., 237.]), [np.float64(53.272642829437665), np.float64(11.178260308648577), 55]]
[array([ 77., 236.]), [np.float64(53.272650395110205), np.float64(11.178246923224153), 55]]
[array([ 78., 235.]), [np.float64(53.27265796096944), np.float64(11.178233537469406), 55]]
[array([ 79., 235.]), [np.float64(53.27265772308484), np.float64(11.178220561892905), 55]]
[array([ 80., 235.]), [np.float64(53.272657485198145), np.float64(11.178207586202339), 55]]
[array([ 80., 236.]), [np.float64(53.27264968135918), np.float64(11.178207996809265), 55]]
[array([ 80., 237.]), [np.float64(53.272641877644176), np.float64(11.17820840740967), 55]]
[array([ 80., 238.]), [np.float64(53.272634074053144), np.float64(11.178208818003547), 55]]
[array([ 80., 239.]), [np.float64(53.272626270586095), np.float64(11.178209228590905), 55]]
[array([ 79., 240.]), [np.float64(53.272618705291755), np.float64(11.17822261433794), 55]]
[array([ 78., 241.]), [np.float64(53.27261114018409), np.float64(11.178235999754664), 55]]
[array([ 77., 241.]), [np.float64(53.27261137826104), np.float64(11.178248974587891), 55]]
[array([ 76., 241.]), [np.float64(53.272611616335894), np.float64(11.178261949307071), 55]]
[array([ 75., 241.]), [np.float64(53.272611854408666), np.float64(11.178274923912204), 55]]
[array([ 74., 241.]), [np.float64(53.272612092479335), np.float64(11.178287898403289), 55]]
[array([ 73., 241.]), [np.float64(53.272612330547915), np.float64(11.178300872780328), 55]]
[array([ 73., 240.]), [np.float64(53.272620133540194), np.float64(11.178300462940056), 55]]
[[0, 0], [0, 0, 0]]
[array([ 76., 222.]), [np.float64(53.27275989623676), np.float64(11.178254155250558), 55]]
[array([ 77., 221.]), [np.float64(53.27276746425548), np.float64(11.178240768155126), 55]]
[array([ 78., 220.]), [np.float64(53.27277503246097), np.float64(11.178227380729293), 55]]
[array([ 79., 220.]), [np.float64(53.27277479506265), np.float64(11.178214403579465), 55]]
[array([ 80., 220.]), [np.float64(53.27277455766223), np.float64(11.178201426315544), 55]]
[array([ 80., 221.]), [np.float64(53.272766751963225), np.float64(11.178201837020339), 55]]
[array([ 79., 222.]), [np.float64(53.27275918385351), np.float64(11.178215224772725), 55]]
[array([ 78., 222.]), [np.float64(53.272759421316685), np.float64(11.178228201712754), 55]]
[array([ 77., 222.]), [np.float64(53.27275965877776), np.float64(11.178241178538698), 55]]
[array([ 76., 222.]), [np.float64(53.27275989623676), np.float64(11.178254155250558), 55]]
[[0, 0], [0, 0, 0]]
[array([ 79., 193.]), [np.float64(53.272985594951486), np.float64(11.178203314915782), 55]]
[array([ 80., 193.]), [np.float64(53.27298535842697), np.float64(11.178190334818863), 55]]
[array([ 81., 193.]), [np.float64(53.27298512190039), np.float64(11.178177354607806), 55]]
[array([ 82., 193.]), [np.float64(53.27298488537173), np.float64(11.178164374282606), 55]]
[array([ 82., 194.]), [np.float64(53.27297707625807), np.float64(11.178164785373552), 55]]
[array([ 81., 195.]), [np.float64(53.27296950386209), np.float64(11.178178176573262), 55]]
[array([ 80., 195.]), [np.float64(53.27296974045359), np.float64(11.178191156574423), 55]]
[array([ 79., 194.]), [np.float64(53.2729777859352), np.float64(11.17820372569188), 55]]
[array([ 79., 193.]), [np.float64(53.272985594951486), np.float64(11.178203314915782), 55]]
[[0, 0], [0, 0, 0]]
[array([ 84., 246.]), [np.float64(53.272570696794205), np.float64(11.178160203231249), 55]]
[array([ 85., 245.]), [np.float64(53.27257826130192), np.float64(11.178146817057968), 55]]
[array([ 87., 244.]), [np.float64(53.2725855878033), np.float64(11.178120455009255), 55]]
[array([ 88., 244.]), [np.float64(53.27258534960821), np.float64(11.178107479350091), 55]]
[array([ 89., 245.]), [np.float64(53.27257730839612), np.float64(11.17809491506892), 55]]
[array([ 90., 246.]), [np.float64(53.2725692672411), np.float64(11.17808235087691), 55]]
[array([ 87., 249.]), [np.float64(53.27254657429242), np.float64(11.178122511355436), 55]]
[array([ 86., 249.]), [np.float64(53.272546812647434), np.float64(11.178135486376192), 55]]
[array([ 85., 249.]), [np.float64(53.27254705100034), np.float64(11.178148461282897), 55]]
[array([ 84., 246.]), [np.float64(53.272570696794205), np.float64(11.178160203231249), 55]]
[[0, 0], [0, 0, 0]]
[array([ 89., 251.]), [np.float64(53.272530492909844), np.float64(11.17809738388399), 55]]
[array([ 90., 250.]), [np.float64(53.272538056787326), np.float64(11.178083997173118), 55]]
[array([ 91., 250.]), [np.float64(53.27253781839155), np.float64(11.178071021801031), 55]]
[array([ 92., 250.]), [np.float64(53.272537579993674), np.float64(11.17805804631489), 55]]
[array([ 93., 251.]), [np.float64(53.27252953919294), np.float64(11.178045482587018), 55]]
[array([ 95., 253.]), [np.float64(53.272513457762656), np.float64(11.178020355398733), 55]]
[array([ 94., 253.]), [np.float64(53.27251369626401), np.float64(11.178033330912413), 55]]
[array([ 93., 253.]), [np.float64(53.27251393476326), np.float64(11.17804630631204), 55]]
[array([ 92., 253.]), [np.float64(53.272514173260426), np.float64(11.17805928159762), 55]]
[array([ 89., 252.]), [np.float64(53.272522690762614), np.float64(11.178097795330292), 55]]
[array([ 89., 251.]), [np.float64(53.272530492909844), np.float64(11.17809738388399), 55]]
[[0, 0], [0, 0, 0]]
[array([ 92., 229.]), [np.float64(53.27270145836623), np.float64(11.178049397687106), 55]]
[array([ 93., 228.]), [np.float64(53.27270902577522), np.float64(11.178036007867831), 55]]
[array([ 94., 228.]), [np.float64(53.27270878808618), np.float64(11.178023029845859), 55]]
[array([ 95., 229.]), [np.float64(53.27270074520183), np.float64(11.178010463935928), 55]]
[array([ 94., 229.]), [np.float64(53.2727009829254), np.float64(11.178023441967085), 55]]
[array([ 93., 229.]), [np.float64(53.27270122064686), np.float64(11.178036419884144), 55]]
[array([ 92., 229.]), [np.float64(53.27270145836623), np.float64(11.178049397687106), 55]]
[[0, 0], [0, 0, 0]]
[array([ 94., 237.]), [np.float64(53.27263854610339), np.float64(11.178026738701165), 55]]
[array([ 95., 237.]), [np.float64(53.272638308120484), np.float64(11.178013761509273), 55]]
[array([ 96., 237.]), [np.float64(53.27263807013551), np.float64(11.178000784203302), 55]]
[array([ 97., 237.]), [np.float64(53.27263783214843), np.float64(11.177987806783245), 55]]
[array([ 96., 238.]), [np.float64(53.27263026602592), np.float64(11.178001196475405), 55]]
[array([ 95., 238.]), [np.float64(53.272630504043306), np.float64(11.178014173676473), 55]]
[array([ 94., 238.]), [np.float64(53.27263074205862), np.float64(11.178027150763464), 55]]
[array([ 94., 237.]), [np.float64(53.27263854610339), np.float64(11.178026738701165), 55]]
[[0, 0], [0, 0, 0]]
[array([ 99., 260.]), [np.float64(53.27245789077595), np.float64(11.177971339439537), 54]]
[array([100., 259.]), [np.float64(53.272465453549415), np.float64(11.177957951542197), 54]]
[array([101., 259.]), [np.float64(53.272465214841105), np.float64(11.177944975973448), 54]]
[array([102., 259.]), [np.float64(53.272464976130706), np.float64(11.177932000290646), 54]]
[array([103., 259.]), [np.float64(53.27246473741822), np.float64(11.177919024493793), 54]]
[array([104., 259.]), [np.float64(53.27246449870361), np.float64(11.17790604858288), 54]]
[array([108., 260.]), [np.float64(53.27245574205307), np.float64(11.177854557185213), 54]]
[array([109., 260.]), [np.float64(53.272455503295596), np.float64(11.177841580808892), 54]]
[array([110., 260.]), [np.float64(53.27245526453602), np.float64(11.177828604318508), 54]]
[array([108., 261.]), [np.float64(53.27244794040582), np.float64(11.177854970565205), 54]]
[array([106., 262.]), [np.float64(53.27244061652072), np.float64(11.177881335929559), 54]]
[array([105., 262.]), [np.float64(53.27244085533669), np.float64(11.177894311753942), 54]]
[array([101., 261.]), [np.float64(53.27244961187614), np.float64(11.17794580127167), 54]]
[array([100., 261.]), [np.float64(53.27244985064922), np.float64(11.177958776630671), 54]]
[array([ 99., 260.]), [np.float64(53.27245789077595), np.float64(11.177971339439537), 54]]
[[0, 0], [0, 0, 0]]
[array([100., 226.]), [np.float64(53.27272297299074), np.float64(11.177944333796725), 55]]
[array([101., 226.]), [np.float64(53.27272273535192), np.float64(11.177931354766173), 55]]
[array([102., 226.]), [np.float64(53.27272249771101), np.float64(11.177918375621507), 55]]
[array([102., 225.]), [np.float64(53.27273030350326), np.float64(11.177917962641217), 55]]
[array([100., 226.]), [np.float64(53.27272297299074), np.float64(11.177944333796725), 55]]
[[0, 0], [0, 0, 0]]
[array([105., 215.]), [np.float64(53.272807656383144), np.float64(11.17787489089546), 55]]
[array([106., 215.]), [np.float64(53.27280741909065), np.float64(11.177861910139882), 55]]
[array([107., 215.]), [np.float64(53.27280718179605), np.float64(11.177848929270162), 55]]
[array([108., 215.]), [np.float64(53.27280694449937), np.float64(11.177835948286301), 55]]
[array([109., 214.]), [np.float64(53.272814514584475), np.float64(11.177822553401093), 55]]
[array([109., 213.]), [np.float64(53.272822322092416), np.float64(11.177822139607317), 55]]
[array([108., 213.]), [np.float64(53.2728225593263), np.float64(11.177835120915253), 55]]
[array([106., 214.]), [np.float64(53.27281522637719), np.float64(11.177861496667571), 55]]
[array([105., 215.]), [np.float64(53.272807656383144), np.float64(11.17787489089546), 55]]
[[0, 0], [0, 0, 0]]
[array([108., 306.]), [np.float64(53.27209699450684), np.float64(11.17787356587064), 54]]
[array([109., 306.]), [np.float64(53.27209675426045), np.float64(11.17786059431738), 54]]
[array([112., 302.]), [np.float64(53.27212721906148), np.float64(11.17782002491873), 54]]
[array([113., 301.]), [np.float64(53.27213477566613), np.float64(11.177806638855275), 54]]
[array([114., 301.]), [np.float64(53.27213453557093), np.float64(11.17779366620799), 54]]
[array([115., 301.]), [np.float64(53.27213429547361), np.float64(11.177780693446708), 54]]
[array([115., 305.]), [np.float64(53.27210310903731), np.float64(11.177782348785858), 54]]
[array([115., 306.]), [np.float64(53.272095312737775), np.float64(11.177782762604213), 54]]
[array([115., 307.]), [np.float64(53.272087516562046), np.float64(11.177783176416002), 54]]
[array([115., 308.]), [np.float64(53.27207972051012), np.float64(11.177783590221214), 54]]
[array([115., 309.]), [np.float64(53.27207192458201), np.float64(11.177784004019857), 54]]
[array([115., 310.]), [np.float64(53.27206412877769), np.float64(11.17778441781193), 54]]
[array([115., 311.]), [np.float64(53.272056333097154), np.float64(11.177784831597428), 54]]
[array([115., 312.]), [np.float64(53.272048537540435), np.float64(11.17778524537636), 54]]
[array([115., 313.]), [np.float64(53.27204074210749), np.float64(11.177785659148718), 54]]
[array([113., 311.]), [np.float64(53.272056813936594), np.float64(11.177810774909592), 54]]
[array([110., 309.]), [np.float64(53.272073126341326), np.float64(11.177848862493558), 54]]
[array([108., 306.]), [np.float64(53.27209699450684), np.float64(11.17787356587064), 54]]
[[0, 0], [0, 0, 0]]
[array([114., 258.]), [np.float64(53.272469913531765), np.float64(11.177775869177893), 54]]
[array([115., 258.]), [np.float64(53.27246967482648), np.float64(11.177762891907369), 54]]
[array([115., 259.]), [np.float64(53.27246187270459), np.float64(11.17776330603477), 54]]
[array([115., 260.]), [np.float64(53.27245407070665), np.float64(11.177763720155593), 54]]
[array([114., 258.]), [np.float64(53.272469913531765), np.float64(11.177775869177893), 54]]
[[0, 0], [0, 0, 0]]
